,locusTag,baseMean,log2FoldChange,lfcSE,pvalue,padj,abs_log2,name,symbol,chromosome,KO_anno,KO_desc
703,Bcen2424_0911,476.118531,0.513312582,0.243292979,0.004177865,0.033873593,0.513312582,sulfurtransferase,,1,NA,no KO assigned 
657,Bcen2424_2200,5739.128242,0.512301001,0.230551536,0.003456247,0.030019222,0.512301001,biopolymer transporter ExbD,,1,K03559,K03559 biopolymer transport protein ExbD 
847,Bcen2424_0662,853.4227959,0.510341203,0.272879547,0.00702853,0.04731989,0.510341203,GntP family permease,,1,K03299,"K03299 gluconate:H+ symporter, GntP family "
913,Bcen2424_5534,45.32653312,-0.510115901,0.293779337,0.008842922,0.055282841,0.510115901,"phospholipase C, phosphocholine-specific",,2,K01114,K01114 phospholipase C [EC:3.1.4.3] 
759,Bcen2424_3329,114.0870881,0.508918497,0.251347179,0.005162485,0.038772518,0.508918497,TlpA family protein disulfide reductase,,2,NA,no KO assigned 
828,Bcen2424_3554,2812.583972,-0.508844197,0.269913539,0.006674716,0.045971498,0.508844197,cyclic di-GMP phosphodiesterase,pdeR,2,K14051,K14051 c-di-GMP phosphodiesterase Gmr [EC:3.1.4.52] 
709,Bcen2424_4263,2171.160425,0.508693262,0.239644316,0.004267683,0.034337389,0.508693262,porin,,2,NA,no KO assigned 
406,Bcen2424_2712,890.6153295,0.508393842,0.185369289,0.000878177,0.012315531,0.508393842,phosphotransferase,,1,K07102,K07102 N-acetylmuramate 1-kinase [EC:2.7.1.221] 
716,Bcen2424_1180,783.0077161,0.508143133,0.241618028,0.004359633,0.034736627,0.508143133,aspartate aminotransferase family protein,,1,K00840,K00840 succinylornithine aminotransferase [EC:2.6.1.81] 
927,Bcen2424_5143,310.0685031,-0.508031049,0.297896611,0.009297742,0.057307531,0.508031049,ABC transporter ATP-binding protein,,2,K05847,K05847 osmoprotectant transport system ATP-binding protein [EC:7.6.2.9] 
605,Bcen2424_4727,3291.617105,-0.507507755,0.219925699,0.002737083,0.025822998,0.507507755,hypothetical protein,,2,NA,no KO assigned 
413,Bcen2424_0080,1876.478412,-0.507276192,0.187031213,0.000895455,0.012315531,0.507276192,class IV adenylate cyclase,,1,NA,no KO assigned 
218,Bcen2424_1486,7612.111629,0.507213687,0.15852258,0.000212619,0.005557439,0.507213687,outer membrane protein assembly factor BamC,bamC,1,K07287,K07287 outer membrane protein assembly factor BamC 
685,Bcen2424_0720,3513.906568,0.506474138,0.235107757,0.003965492,0.033007099,0.506474138,protein translocase subunit SecD,secD,1,K03072,K03072 preprotein translocase subunit SecD 
514,Bcen2424_3445,164.5437686,-0.50619607,0.202401939,0.001700393,0.018856792,0.50619607,glutamine--fructose-6-phosphate transaminase (isomerizing),glmS,2,K00820,K00820 glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16] 
379,Bcen2424_0710,287.6482462,-0.505923745,0.179716471,0.00070443,0.010601859,0.505923745,membrane integrity-associated transporter subunit PqiC,,1,K09857,K09857 uncharacterized protein 
125,Bcen2424_2922,993.0237832,0.50568048,0.141670464,5.68E-05,0.00260734,0.50568048,SDR family oxidoreductase,,1,NA,no KO assigned 
485,Bcen2424_0379,975.4749921,0.505531057,0.196997963,0.001433251,0.016832006,0.505531057,YihA family ribosome biogenesis GTP-binding protein,,1,K03978,K03978 GTP-binding protein 
272,Bcen2424_0867,1151.78421,0.504425266,0.166386406,0.000354404,0.007439866,0.504425266,aspartate carbamoyltransferase catalytic subunit,,1,K00609,K00609 aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2] 
544,Bcen2424_5141,1617.726611,-0.504106814,0.210798123,0.002015407,0.021115381,0.504106814,ABC transporter substrate-binding protein,,2,K05845,K05845 osmoprotectant transport system substrate-binding protein 
649,Bcen2424_0627,112.3305999,0.503588396,0.224948475,0.003397356,0.029838357,0.503588396,haloacid dehalogenase-like hydrolase,,1,K21830,K21830 phosphorylcholine phosphatase 
611,Bcen2424_2853,848.7871511,0.50217497,0.221271588,0.00281537,0.026299906,0.50217497,NAD(P)-dependent glycerol-3-phosphate dehydrogenase,,1,K00057,K00057 glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94] 
818,Bcen2424_1059,657.2867175,0.501961037,0.261391959,0.006466529,0.045083434,0.501961037,methionine ABC transporter ATP-binding protein,,1,K02071,K02071 D-methionine transport system ATP-binding protein 
662,Bcen2424_1910,497.1183829,0.501925492,0.226122669,0.003525284,0.030341748,0.501925492,septation protein A,,1,K06190,K06190 intracellular septation protein 
647,Bcen2424_2675,288.5508891,-0.501431347,0.225343127,0.003389982,0.029838357,0.501431347,hypothetical protein,,1,NA,no KO assigned 
719,Bcen2424_0915,97.45150434,0.500814609,0.237479476,0.004415207,0.035032233,0.500814609,YkgJ family cysteine cluster protein,,1,K06940,K06940 uncharacterized protein 
866,Bcen2424_3971,53.49089092,-0.499998743,0.268395008,0.007569824,0.04990119,0.499998743,acyltransferase,,2,NA,no KO assigned 
207,Bcen2424_1827,7047.325017,0.499585489,0.152733442,0.000179271,0.004950846,0.499585489,DNA polymerase III subunit gamma/tau,,1,K02343,K02343 DNA polymerase III subunit gamma/tau [EC:2.7.7.7] 
920,Bcen2424_2142,304.8523417,0.499305125,0.289497834,0.009104158,0.05648152,0.499305125,DNA polymerase IV,dinB,1,K02346,K02346 DNA polymerase IV [EC:2.7.7.7] 
572,Bcen2424_5530,2346.817943,0.498441389,0.212269187,0.002343339,0.023347207,0.498441389,GntP family permease,,2,NA,no KO assigned 
288,Bcen2424_3867,905.9262214,0.49835673,0.166053184,0.000409586,0.008118935,0.49835673,homoserine kinase,,2,K02204,K02204 homoserine kinase type II [EC:2.7.1.39] 
538,Bcen2424_2031,841.3995692,0.497805131,0.201595531,0.001942808,0.020582193,0.497805131,ArsC family reductase,,1,NA,no KO assigned 
623,Bcen2424_1802,802.0894054,0.496807994,0.216984183,0.003016011,0.027629772,0.496807994,ATP phosphoribosyltransferase regulatory subunit,,1,K02502,K02502 ATP phosphoribosyltransferase regulatory subunit 
283,Bcen2424_0335,8760.54707,0.496459739,0.162289208,0.000397049,0.008009974,0.496459739,transcription termination/antitermination protein NusG,nusG,1,K02601,K02601 transcription termination/antitermination protein NusG 
297,Bcen2424_5626,381.1036162,-0.49637144,0.166794699,0.000443804,0.008529726,0.49637144,GNAT family N-acetyltransferase,,2,NA,no KO assigned 
319,Bcen2424_2324,2914.16858,0.496369739,0.168986579,0.000522103,0.009308766,0.496369739,polyhydroxyalkanoate depolymerase,,1,K05973,K05973 poly(3-hydroxybutyrate) depolymerase [EC:3.1.1.75] 
889,Bcen2424_4977,1533.05791,-0.494688624,0.273266848,0.008109852,0.052073303,0.494688624,DUF1488 domain-containing protein,,2,NA,no KO assigned 
567,Bcen2424_R0014,328.7114803,0.494625464,0.207265239,0.00228053,0.022922146,0.494625464,tRNA-Trp,,1,K14235,K14235 tRNA Trp 
834,Bcen2424_0451,481.9857402,-0.494607152,0.259371867,0.006863648,0.046843032,0.494607152,hypothetical protein,,1,NA,no KO assigned 
924,Bcen2424_2589,99.85667952,-0.494600955,0.284206593,0.009241774,0.05714832,0.494600955,serine hydrolase,,1,NA,no KO assigned 
602,Bcen2424_0769,324.1691686,0.493971491,0.211632,0.00267296,0.025344118,0.493971491,capsular polysaccharide biosynthesis protein,,1,K07266,K07266 capsular polysaccharide export protein 
808,Bcen2424_2740,342.8456697,-0.493939315,0.253331744,0.006277132,0.044305957,0.493939315,D-aminoacylase,,1,K06015,K06015 N-acyl-D-amino-acid deacylase [EC:3.5.1.81] 
412,Bcen2424_3643,1315.498439,-0.492947703,0.179864722,0.000894804,0.012315531,0.492947703,hypothetical protein,,2,NA,no KO assigned 
335,Bcen2424_0002,9174.982968,0.492436651,0.169707992,0.000576152,0.009812432,0.492436651,DNA polymerase III subunit beta,,1,K02338,K02338 DNA polymerase III subunit beta [EC:2.7.7.7] 
471,Bcen2424_1040,14539.30849,0.49204835,0.187741623,0.001324168,0.015994565,0.49204835,DNA gyrase subunit A,gyrA,1,K02469,K02469 DNA gyrase subunit A [EC:5.6.2.2] 
537,Bcen2424_3862,1299.146921,0.490950366,0.197801701,0.001917153,0.020348289,0.490950366,PHB depolymerase family esterase,,2,NA,no KO assigned 
399,Bcen2424_0381,1938.126481,0.488549576,0.175096637,0.000852751,0.012150518,0.488549576,cytochrome c biogenesis protein ResB,,1,K07399,K07399 cytochrome c biogenesis protein 
234,Bcen2424_2250,670.0134752,0.487346663,0.153860386,0.000256088,0.00624218,0.487346663,preprotein translocase subunit SecG,secG,1,K03075,K03075 preprotein translocase subunit SecG 
351,Bcen2424_2011,8818.067605,0.486981103,0.167427843,0.000622112,0.010091715,0.486981103,outer membrane protein assembly factor BamA,bamA,1,K07277,K07277 outer membrane protein insertion porin family 
472,Bcen2424_0612,2895.52841,0.486439931,0.184519873,0.001324212,0.015994565,0.486439931,RNB domain-containing ribonuclease,,1,K01147,K01147 exoribonuclease II [EC:3.1.13.1] 
429,Bcen2424_0544,1192.175341,0.485871763,0.178227377,0.001008542,0.013405601,0.485871763,enoyl-CoA hydratase,,1,K01692,K01692 enoyl-CoA hydratase [EC:4.2.1.17] 
322,Bcen2424_1804,1545.824736,0.485694257,0.164991443,0.000526572,0.009308766,0.485694257,protease modulator HflC,hflC,1,K04087,K04087 modulator of FtsH protease HflC 
728,Bcen2424_2546,500.0093934,0.485624091,0.229773181,0.004577501,0.035869698,0.485624091,Trm112 family protein,,1,K09791,K09791 uncharacterized protein 
875,Bcen2424_R0013,1324.663053,0.484862883,0.261353093,0.007773807,0.050716959,0.484862883,tRNA-Thr,,1,K14234,K14234 tRNA Thr 
484,Bcen2424_1805,3556.258398,0.484226138,0.186583486,0.001433077,0.016832006,0.484226138,FtsH protease activity modulator HflK,hflK,1,K04088,K04088 modulator of FtsH protease HflK 
487,Bcen2424_2134,80754.15765,0.483256143,0.185782913,0.00143936,0.016848807,0.483256143,phasin family protein,,1,NA,no KO assigned 
717,Bcen2424_3473,380.6523192,-0.48322817,0.225019736,0.00437935,0.034844923,0.48322817,CsbD family protein,,2,NA,no KO assigned 
949,Bcen2424_5516,1066.438395,0.482320003,0.281681573,0.009964811,0.059989217,0.482320003,2-methylcitrate synthase,prpC,2,K01659,K01659 2-methylcitrate synthase [EC:2.3.3.5] 
870,Bcen2424_5550,1307.757859,0.482263011,0.254615315,0.007649782,0.050195631,0.482263011,hypothetical protein,,2,NA,no KO assigned 
638,Bcen2424_1029,880.4780625,-0.481109495,0.212585433,0.003247155,0.028979311,0.481109495,FAD-binding monooxygenase,,1,K05712,K05712 3-(3-hydroxy-phenyl)propionate hydroxylase [EC:1.14.13.127] 
823,Bcen2424_4075,109.6547923,-0.481070072,0.246110975,0.006626282,0.045915855,0.481070072,LysR family transcriptional regulator,,2,NA,no KO assigned 
789,Bcen2424_R0051,944.6826289,0.481060184,0.237059453,0.005798986,0.041812965,0.481060184,tRNA-Glu,,1,K14224,K14224 tRNA Glu 
790,Bcen2424_R0053,944.6826289,0.481060184,0.237059453,0.005798986,0.041812965,0.481060184,tRNA-Glu,,1,K14224,K14224 tRNA Glu 
791,Bcen2424_R0055,944.6826289,0.481060184,0.237059453,0.005798986,0.041812965,0.481060184,tRNA-Glu,,1,K14224,K14224 tRNA Glu 
938,Bcen2424_4130,51.35453201,-0.480890247,0.273168103,0.009653837,0.058747865,0.480890247,helix-turn-helix domain-containing protein,,2,NA,no KO assigned 
714,Bcen2424_1185,184.4128011,0.480883161,0.223222727,0.004324406,0.034552736,0.480883161,succinylglutamate desuccinylase,astE,1,K05526,K05526 succinylglutamate desuccinylase [EC:3.5.1.96] 
169,Bcen2424_2154,1766.376783,0.47977691,0.140588879,0.000109592,0.003711124,0.47977691,beta-propeller fold lactonase family protein,,1,NA,no KO assigned 
175,Bcen2424_4726,5525.637448,-0.479649334,0.143744456,0.000114248,0.003735386,0.479649334,GNAT family N-acetyltransferase,,2,K13061,K13061 acyl homoserine lactone synthase [EC:2.3.1.184] 
316,Bcen2424_2152,188.642971,0.478493898,0.16182272,0.000516769,0.009304962,0.478493898,EI24 domain-containing protein,,1,NA,no KO assigned 
440,Bcen2424_2490,1472.379297,0.478119947,0.177649633,0.001060328,0.013740782,0.478119947,"CDP-6-deoxy-delta-3,4-glucoseen reductase",,1,K00523,"K00523 CDP-4-dehydro-6-deoxyglucose reductase, E3 [EC:1.17.1.1] "
946,Bcen2424_2329,259.2360797,0.47791183,0.277023904,0.009934535,0.059965179,0.47791183,DUF1841 family protein,,1,NA,no KO assigned 
564,Bcen2424_2725,7739.253206,0.477732946,0.195157365,0.002236744,0.022601845,0.477732946,aspartate--tRNA ligase,aspS,1,K01876,K01876 aspartyl-tRNA synthetase [EC:6.1.1.12] 
817,Bcen2424_1118,3250.678355,0.476457086,0.238229644,0.006455479,0.045061618,0.476457086,DUF177 domain-containing protein,,1,K07040,K07040 uncharacterized protein 
876,Bcen2424_5468,176.8946721,-0.475651906,0.252835984,0.007808293,0.050883595,0.475651906,LysR family transcriptional regulator,,2,NA,no KO assigned 
687,Bcen2424_2106,392.6818917,0.473260427,0.214351227,0.00399525,0.033180988,0.473260427,cell division protein FtsB,ftsB,1,K05589,K05589 cell division protein FtsB 
937,Bcen2424_1677,64.0282538,-0.472617299,0.270840366,0.00964117,0.058747865,0.472617299,cobalt-precorrin-6A reductase,,1,K05895,K05895 precorrin-6A/cobalt-precorrin-6A reductase [EC:1.3.1.54 1.3.1.106] 
740,Bcen2424_3718,240.0742062,-0.472281966,0.222031643,0.004786713,0.036899203,0.472281966,alpha/beta hydrolase,,2,NA,no KO assigned 
425,Bcen2424_0569,15756.89498,0.471965171,0.171051935,0.000976561,0.013102965,0.471965171,preprotein translocase subunit SecA,secA,1,K03070,K03070 preprotein translocase subunit SecA [EC:7.4.2.8] 
856,Bcen2424_0998,2533.813903,0.471955175,0.244216011,0.007255417,0.048389295,0.471955175,YicC family protein,,1,NA,no KO assigned 
237,Bcen2424_1475,12366.40312,0.470365595,0.146358725,0.000262923,0.00633801,0.470365595,threonine--tRNA ligase,thrS,1,K01868,K01868 threonyl-tRNA synthetase [EC:6.1.1.3] 
624,Bcen2424_2727,3043.507202,0.469753928,0.20127847,0.003034688,0.02775617,0.469753928,FmdB family transcriptional regulator,,1,NA,no KO assigned 
478,Bcen2424_2693,2783.797212,0.469650202,0.178409265,0.001393363,0.016618112,0.469650202,tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB,miaB,1,K06168,K06168 tRNA-2-methylthio-N6-dimethylallyladenosine synthase [EC:2.8.4.3] 
500,Bcen2424_2016,7917.626064,0.469559543,0.181943976,0.001581676,0.017998441,0.469559543,ribosome recycling factor,frr,1,K02838,K02838 ribosome recycling factor 
417,Bcen2424_2973,814.2821838,0.469510464,0.168913428,0.00092665,0.01267238,0.469510464,AGE family epimerase/isomerase,,1,NA,no KO assigned 
571,Bcen2424_1288,3072.958003,0.468525453,0.191231072,0.002317966,0.023134922,0.468525453,transglycosylase SLT domain-containing protein,,1,K08307,K08307 membrane-bound lytic murein transglycosylase D [EC:4.2.2.-] 
727,Bcen2424_0571,1886.850835,0.468112829,0.216614183,0.004551804,0.035717538,0.468112829,ATP-binding protein,,1,K06923,K06923 uncharacterized protein 
904,Bcen2424_4551,152.4133533,-0.467098718,0.254029837,0.008582005,0.0541876,0.467098718,DoxX family protein,,2,K15977,K15977 putative oxidoreductase 
593,Bcen2424_5854,542.6274994,0.466485114,0.194481133,0.002565311,0.024693834,0.466485114,hypothetical protein,,2,NA,no KO assigned 
547,Bcen2424_3984,891.5651476,0.466112629,0.186570281,0.00203614,0.021215381,0.466112629,formate dehydrogenase-N subunit alpha,fdnG,2,K00123,K00123 formate dehydrogenase major subunit [EC:1.17.1.9] 
677,Bcen2424_3866,336.783813,0.465904423,0.207667761,0.003797395,0.032005006,0.465904423,hypothetical protein,,2,NA,no KO assigned 
561,Bcen2424_2554,376.1483015,0.465878114,0.188957965,0.002203198,0.022343611,0.465878114,UDP-N-acetylmuramate dehydrogenase,murB,1,K00075,K00075 UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98] 
216,Bcen2424_0532,1003.321108,0.465023582,0.142752251,0.000206326,0.005459487,0.465023582,anthranilate phosphoribosyltransferase,trpD,1,K00766,K00766 anthranilate phosphoribosyltransferase [EC:2.4.2.18] 
254,Bcen2424_5436,2551.499039,0.464843782,0.148326652,0.000310835,0.006972266,0.464843782,VOC family protein,,2,NA,no KO assigned 
506,Bcen2424_1553,2228.512942,0.463687965,0.17952586,0.001633334,0.018400073,0.463687965,cystine ABC transporter substrate-binding protein,,1,K02424,K02424 L-cystine transport system substrate-binding protein 
882,Bcen2424_5434,2895.651535,0.463324949,0.244322224,0.007982114,0.051661261,0.463324949,iron ABC transporter permease,,2,K02015,K02015 iron complex transport system permease protein 
698,Bcen2424_3648,459.5351983,-0.46295412,0.209745681,0.004150152,0.033873593,0.46295412,FAD-containing oxidoreductase,,2,NA,no KO assigned 
820,Bcen2424_2344,327.4358342,0.462709324,0.230752287,0.006504807,0.045239422,0.462709324,hypothetical protein,,1,NA,no KO assigned 
159,Bcen2424_5020,653.5054607,0.462654782,0.132091878,8.77E-05,0.00315882,0.462654782,hypothetical protein,,2,NA,no KO assigned 
678,Bcen2424_5166,116.2430598,-0.462577053,0.205643479,0.003832891,0.032245328,0.462577053,LysR family transcriptional regulator,,2,K03566,"K03566 LysR family transcriptional regulator, glycine cleavage system transcriptional activator "
788,Bcen2424_4162,193.8401994,-0.460140916,0.22309906,0.005795939,0.041812965,0.460140916,dipeptide ABC transporter ATP-binding protein,,2,K13892,K13892 glutathione transport system ATP-binding protein 
733,Bcen2424_1127,8612.310307,0.459919313,0.211629187,0.004631368,0.036043578,0.459919313,RNA polymerase sigma factor RpoE,rpoE,1,K03088,"K03088 RNA polymerase sigma-70 factor, ECF subfamily "
527,Bcen2424_0984,3031.776938,0.459356289,0.181488252,0.001814085,0.0196204,0.459356289,septum site-determining protein MinD,minD,1,K03609,K03609 septum site-determining protein MinD 
895,Bcen2424_0995,1366.050885,0.459081812,0.24084538,0.008337474,0.053174767,0.459081812,oxygen-independent coproporphyrinogen III oxidase-like protein,,1,NA,no KO assigned 
900,Bcen2424_5365,358.0615263,0.458076384,0.247032643,0.008482658,0.053799155,0.458076384,class I SAM-dependent methyltransferase,,2,NA,no KO assigned 
881,Bcen2424_3891,52.32448506,-0.458021401,0.238045866,0.007945787,0.05148472,0.458021401,S8/S53 family peptidase,,2,K05998,K05998 pseudomonalisin [EC:3.4.21.100] 
699,Bcen2424_1859,1515.200971,0.457193373,0.205302477,0.00415563,0.033873593,0.457193373,DegT/DnrJ/EryC1/StrS aminotransferase family protein,,1,K07806,K07806 UDP-4-amino-4-deoxy-L-arabinose-oxoglutarate aminotransferase [EC:2.6.1.87] 
857,Bcen2424_3027,5120.090864,0.457155796,0.233614956,0.007266652,0.048407476,0.457155796,flagellar biosynthesis anti-sigma factor FlgM,flgM,1,K02398,K02398 negative regulator of flagellin synthesis FlgM 
601,Bcen2424_3165,2076.171683,0.45689885,0.190445196,0.002660573,0.025268778,0.45689885,ribonuclease P protein component,rnpA,1,K03536,K03536 ribonuclease P protein component [EC:3.1.26.5] 
504,Bcen2424_1795,2566.342458,0.456115921,0.175026736,0.001613876,0.018253167,0.456115921,ATP-dependent DNA helicase,,1,K03722,K03722 ATP-dependent DNA helicase DinG [EC:3.6.4.12] 
833,Bcen2424_1060,247.8503693,0.455769702,0.228183093,0.006772056,0.046361282,0.455769702,ABC transporter permease,,1,K02072,K02072 D-methionine transport system permease protein 
831,Bcen2424_0783,111.2381539,-0.455509966,0.226587151,0.006706669,0.046024414,0.455509966,UDP-3-O-acyl N-acetylglycosamine deacetylase,,1,K02535,K02535 UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108] 
784,Bcen2424_0277,103.1214131,-0.455164214,0.217603481,0.00564963,0.041100698,0.455164214,nitronate monooxygenase,,1,K00459,K00459 nitronate monooxygenase [EC:1.13.12.16] 
573,Bcen2424_3987,932.2847247,0.454653347,0.184891871,0.002358107,0.023453268,0.454653347,formate dehydrogenase accessory protein FdhE,fdhE,2,K02380,K02380 FdhE protein 
853,Bcen2424_1216,635.4805055,-0.454632267,0.234751557,0.007246107,0.048386336,0.454632267,AAA family ATPase,,1,K03581,K03581 exodeoxyribonuclease V alpha subunit [EC:3.1.11.5] 
441,Bcen2424_3041,1032.968874,-0.453861373,0.167011222,0.001063937,0.013756226,0.453861373,ABC transporter ATP-binding protein,,1,K12372,K12372 dipeptide transport system ATP-binding protein 
295,Bcen2424_4412,305.4431717,-0.45291988,0.148399414,0.000424404,0.008212368,0.45291988,DUF4337 domain-containing protein,,2,NA,no KO assigned 
339,Bcen2424_3006,711.27557,-0.452077013,0.153197479,0.000583164,0.009812432,0.452077013,glutathione-disulfide reductase,gor,1,K00383,K00383 glutathione reductase (NADPH) [EC:1.8.1.7] 
810,Bcen2424_4901,483.2281293,0.451865516,0.22191958,0.00633828,0.044626824,0.451865516,glutamine synthetase,,2,K01915,K01915 glutamine synthetase [EC:6.3.1.2] 
701,Bcen2424_2668,4163.947974,0.451140505,0.201546841,0.004165465,0.033873593,0.451140505,c-type cytochrome,,1,NA,no KO assigned 
806,Bcen2424_1044,506.7436497,0.45106633,0.219822534,0.00619609,0.043842731,0.45106633,prephenate dehydrogenase/arogenate dehydrogenase family protein,,1,K04517,K04517 prephenate dehydrogenase [EC:1.3.1.12] 
584,Bcen2424_0782,1586.828277,-0.450646422,0.184779975,0.002449763,0.023946218,0.450646422,type I polyketide synthase,,1,NA,no KO assigned 
607,Bcen2424_5437,322.6104131,0.450190734,0.187229972,0.002772689,0.026058019,0.450190734,trimeric intracellular cation channel family protein,,2,NA,no KO assigned 
739,Bcen2424_0507,344.4792006,0.449342729,0.206761217,0.004782865,0.036899203,0.449342729,UbiX family flavin prenyltransferase,,1,K03186,K03186 flavin prenyltransferase [EC:2.5.1.129] 
840,Bcen2424_1117,159.4594046,0.448196559,0.222925464,0.006928171,0.047033847,0.448196559,septum formation protein Maf,maf,1,K06287,K06287 septum formation protein 
663,Bcen2424_1594,1226.985122,0.447671351,0.193209031,0.003525845,0.030341748,0.447671351,hypothetical protein,,1,NA,no KO assigned 
799,Bcen2424_5855,142.731292,-0.446647332,0.214664894,0.005973693,0.042640328,0.446647332,histidine-type phosphatase,,2,NA,no KO assigned 
676,Bcen2424_5029,115.4842106,-0.446071781,0.195060784,0.003790947,0.031998069,0.446071781,LysR family transcriptional regulator,,2,NA,no KO assigned 
503,Bcen2424_2565,287.1427012,0.446002652,0.17076674,0.00160148,0.018149046,0.446002652,pirin family protein,,1,NA,no KO assigned 
943,Bcen2424_0983,1179.63313,0.445700254,0.242307067,0.009799275,0.059369624,0.445700254,septum site-determining protein MinC,minC,1,K03610,K03610 septum site-determining protein MinC 
754,Bcen2424_2297,279.8776402,0.445518626,0.206134327,0.005013659,0.037929128,0.445518626,nicotinate-nucleotide adenylyltransferase,,1,K00969,K00969 nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18] 
710,Bcen2424_5014,253.3465074,0.444176882,0.198752981,0.004273312,0.034337389,0.444176882,LysR family transcriptional regulator,,2,NA,no KO assigned 
586,Bcen2424_1854,3048.330573,0.443775439,0.180389661,0.002471816,0.024079042,0.443775439,homoserine dehydrogenase,,1,K00003,K00003 homoserine dehydrogenase [EC:1.1.1.3] 
802,Bcen2424_1861,611.2923386,0.443630446,0.214027703,0.006157704,0.043788972,0.443630446,formyltransferase,,1,K00604,K00604 methionyl-tRNA formyltransferase [EC:2.1.2.9] 
655,Bcen2424_0600,5704.087358,0.442544016,0.191003841,0.003443576,0.030000768,0.442544016,carbohydrate kinase family protein,,1,K00856,K00856 adenosine kinase [EC:2.7.1.20] 
455,Bcen2424_2020,3286.598785,0.442221485,0.162955334,0.00119284,0.014947281,0.442221485,type I methionyl aminopeptidase,map,1,K01265,K01265 methionyl aminopeptidase [EC:3.4.11.18] 
84,Bcen2424_1125,6009.869547,0.441186886,0.116316558,2.29E-05,0.001546145,0.441186886,beta-ketoacyl-ACP synthase II,fabF,1,K09458,K09458 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179] 
777,Bcen2424_0490,81.97680851,-0.440362993,0.206805572,0.005517051,0.040430956,0.440362993,zinc-binding alcohol dehydrogenase family protein,,1,NA,no KO assigned 
749,Bcen2424_1676,267.0778226,-0.440155664,0.202042441,0.004923347,0.037495205,0.440155664,cobalt-precorrin-5B (C(1))-methyltransferase,,1,K02188,K02188 cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195] 
766,Bcen2424_3937,3872.261581,0.439998062,0.204742279,0.005290824,0.039353219,0.439998062,succinate dehydrogenase iron-sulfur subunit,,2,K00240,"K00240 succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4] "
49,Bcen2424_1130,3825.64286,0.43974047,0.10512947,6.33E-06,0.000735252,0.43974047,DegQ family serine endoprotease,,1,K04771,K04771 serine protease Do [EC:3.4.21.107] 
246,Bcen2424_0531,831.2946864,0.438751359,0.137429245,0.000282476,0.006559206,0.438751359,indole-3-glycerol phosphate synthase TrpC,trpC,1,K01609,K01609 indole-3-glycerol phosphate synthase [EC:4.1.1.48] 
595,Bcen2424_0922,250.6363581,-0.437673105,0.178866937,0.002586423,0.024813089,0.437673105,hypothetical protein,,1,NA,no KO assigned 
578,Bcen2424_2896,361.8190182,0.434741805,0.17446574,0.002412238,0.023825041,0.434741805,ferredoxin,,1,NA,no KO assigned 
566,Bcen2424_0801,1224.654391,0.433666081,0.17417301,0.002274473,0.022901726,0.433666081,cell envelope integrity protein TolA,tolA,1,K03646,K03646 colicin import membrane protein 
650,Bcen2424_2858,9230.691611,0.433649065,0.184300222,0.003398709,0.029838357,0.433649065,S41 family peptidase,,1,K03797,K03797 carboxyl-terminal processing protease [EC:3.4.21.102] 
340,Bcen2424_2077,1688.001345,0.432533962,0.144919006,0.000585337,0.009812432,0.432533962,DNA-3-methyladenine glycosylase 2 family protein,,1,K01247,K01247 DNA-3-methyladenine glycosylase II [EC:3.2.2.21] 
501,Bcen2424_3982,460.5627353,0.431908247,0.16381591,0.001581863,0.017998441,0.431908247,YihY/virulence factor BrkB family protein,,2,K07058,K07058 membrane protein 
839,Bcen2424_0533,961.4036403,0.431416811,0.211953429,0.006927297,0.047033847,0.431416811,aminodeoxychorismate/anthranilate synthase component II,,1,K01658,K01658 anthranilate synthase component II [EC:4.1.3.27] 
576,Bcen2424_0663,3632.27789,0.431050362,0.173589759,0.002389918,0.023686832,0.431050362,gluconokinase,,1,K00851,K00851 gluconokinase [EC:2.7.1.12] 
628,Bcen2424_5527,541.0518059,-0.431016923,0.179042347,0.003076114,0.027943851,0.431016923,H-NS histone family protein,,2,K03746,K03746 DNA-binding protein H-NS 
832,Bcen2424_0589,1526.640422,0.430102873,0.208645507,0.006768734,0.046361282,0.430102873,hypoxanthine-guanine phosphoribosyltransferase,,1,K00760,K00760 hypoxanthine phosphoribosyltransferase [EC:2.4.2.8] 
786,Bcen2424_3934,2838.135628,0.429902354,0.202813245,0.005723117,0.0415291,0.429902354,"succinate dehydrogenase, cytochrome b556 subunit",sdhC,2,K00241,"K00241 succinate dehydrogenase / fumarate reductase, cytochrome b subunit "
945,Bcen2424_0530,306.0281724,0.42852478,0.231638368,0.009920683,0.059965179,0.42852478,CYTH domain-containing protein,,1,K18446,K18446 triphosphatase [EC:3.6.1.25] 
